unitid,line,efres01,efres02,part,centers,ic01,ic02
"120883","41","7","7","C","","C","C"
"120883","46","1","1","C","","C","C"
"120883","48","1","1","C","","C","C"
"120883","49","1","1","C","","C","C"
"120883","53","8","8","C","","C","C"
"120883","55","1","1","C","","C","C"
"120883","57","1","0","C","","C","N"
"120883","90","12","8","C","","C","C"
"120883","99","446","439","C","","T","T"
"120953","6","117","36","C","","R","R"
"120953","57","6","1","C","","R","R"
"120953","99","123","37","C","","R","R"
"120971","6","3017","1946","C","","A","R"
"120971","57","105","41","C","","R","R"
"120971","99","3122","1987","C","","T","R"
"121044","6","3932","2524","C","","R","R"
"121044","57","278","164","C","","R","R"
"121044","99","4210","2688","C","","R","R"
"121071","6","12","3","C","","P","P"
"121071","36","1","0","C","","P","P"
"121071","90","4","2","C","","P","P"
"121071","99","17","5","C","","P","P"
"121150","2","4","4","C","","R","R"
"121150","4","17","17","C","","R","R"
"121150","5","3","3","C","","R","R"
"121150","6","340","333","C","","R","R"
"121150","8","18","18","C","","R","R"
"121150","9","4","4","C","","R","R"
"121150","12","2","2","C","","R","R"
"121150","13","1","1","C","","R","R"
"121150","15","17","17","C","","R","R"
"121150","16","3","3","C","","R","R"
"121150","17","5","5","C","","R","R"
"121150","18","2","2","C","","R","R"
"121150","19","3","3","C","","R","R"
"121150","20","3","3","C","","R","R"
"121150","21","1","1","C","","R","R"
"121150","22","1","1","C","","R","R"
"121150","24","4","4","C","","R","R"
"121150","25","7","7","C","","R","R"
"121150","26","3","3","C","","R","R"
"121150","27","8","8","C","","R","R"
"121150","28","1","1","C","","R","R"
"121150","29","8","8","C","","R","R"
"121150","30","4","4","C","","R","R"
"121150","31","1","1","C","","R","R"
"121150","32","8","8","C","","R","R"
"121150","33","3","3","C","","R","R"
"121150","34","8","8","C","","R","R"
"121150","35","7","7","C","","R","R"
"121150","36","6","6","C","","R","R"
"121150","39","4","4","C","","R","R"
"121150","40","7","7","C","","R","R"
"121150","41","19","19","C","","R","R"
"121150","42","5","5","C","","R","R"
"121150","46","2","2","C","","R","R"
"121150","47","2","2","C","","R","R"
"121150","48","29","29","C","","R","R"
"121150","49","1","1","C","","R","R"
"121150","51","5","5","C","","R","R"
"121150","53","27","27","C","","R","R"
"121150","55","2","2","C","","R","R"
"121150","56","2","2","C","","R","R"
"121150","57","1","1","C","","R","R"
"121150","90","44","37","C","","R","R"
"121150","99","642","628","C","","R","R"
"121257","4","6","6","C","","R","R"
"121257","6","84","77","C","","A","R"
"121257","8","2","2","C","","R","R"
"121257","9","6","6","C","","R","R"
"121257","11","4","4","C","","R","R"
"121257","15","2","2","C","","R","R"
"121257","17","3","3","C","","R","R"
"121257","23","1","1","C","","R","R"
"121257","24","4","4","C","","R","R"
"121257","25","8","8","C","","R","R"
"121257","27","2","2","C","","R","R"
"121257","29","2","2","C","","R","R"
"121257","32","2","2","C","","R","R"
"121257","35","2","2","C","","R","R"
"121257","36","3","3","C","","R","R"
"121257","37","1","1","C","","R","R"
"121257","41","6","6","C","","R","R"
"121257","48","4","4","C","","R","R"
"121257","53","3","3","C","","R","R"
"121257","99","145","138","C","","T","R"
"121309","4","22","20","C","","R","R"
"121309","6","341","319","C","","R","R"
"121309","8","7","7","C","","R","R"
"121309","15","5","5","C","","R","R"
"121309","16","1","1","C","","R","R"
"121309","17","1","1","C","","R","R"
"121309","18","1","1","C","","R","R"
"121309","20","1","1","C","","R","R"
"121309","29","1","1","C","","R","R"
"121309","30","1","1","C","","R","R"
"121309","32","3","2","C","","R","R"
"121309","34","1","1","C","","R","R"
"121309","35","4","4","C","","R","R"
"121309","37","1","1","C","","R","R"
"121309","39","2","2","C","","R","R"
"121309","41","9","8","C","","R","R"
"121309","42","1","1","C","","R","R"
"121309","53","8","7","C","","R","R"
"121309","55","1","1","C","","R","R"
"121309","57","11","6","C","","R","R"
"121309","90","8","2","C","","R","R"
"121309","99","430","392","C","","R","R"
"121345","2","2","2","C","","R","C"
"121345","4","9","8","C","","R","C"
"121345","5","1","1","C","","R","C"
"121345","6","179","177","C","","R","C"
"121345","8","5","4","C","","R","C"
"121345","9","8","8","C","","R","C"
"121345","11","2","2","C","","R","C"
"121345","12","1","1","C","","R","C"
"121345","13","3","3","C","","R","C"
"121345","15","5","5","C","","R","C"
"121345","16","1","1","C","","R","C"
"121345","17","14","14","C","","R","C"
"121345","19","2","2","C","","R","C"
"121345","22","1","1","C","","R","C"
"121345","23","1","0","C","","R","N"
"121345","24","6","6","C","","R","C"
"121345","25","9","9","C","","R","C"
"121345","27","6","5","C","","R","C"
"121345","29","6","5","C","","R","C"
"121345","30","1","1","C","","R","C"
"121345","33","3","3","C","","R","C"
"121345","34","5","5","C","","R","C"
"121345","35","7","7","C","","R","C"
"121345","36","15","15","C","","R","C"
"121345","39","2","2","C","","R","C"
"121345","40","2","2","C","","R","C"
"121345","41","9","8","C","","R","C"
"121345","42","7","7","C","","R","C"
"121345","44","2","2","C","","R","C"
"121345","47","3","3","C","","R","C"
"121345","48","13","12","C","","R","C"
"121345","49","2","2","C","","R","C"
"121345","50","2","2","C","","R","C"
"121345","51","3","3","C","","R","C"
"121345","53","23","21","C","","R","C"
"121345","55","2","2","C","","R","C"
"121345","56","1","1","C","","R","C"
"121345","90","15","13","C","","R","C"
"121345","99","378","365","C","","R","T"
"121363","6","437","284","C","","R","R"
"121363","57","6","5","C","","R","R"
"121363","99","443","289","C","","R","R"
"121619","6","2778","1606","C","","R","R"
"121619","57","104","43","C","","R","R"
"121619","99","2882","1649","C","","R","R"
"121691","4","7","7","C","","R","R"
"121691","6","204","204","C","","R","R"
"121691","8","6","6","C","","R","R"
"121691","13","2","2","C","","R","R"
"121691","15","6","6","C","","R","R"
"121691","16","1","1","C","","R","R"
"121691","17","3","3","C","","R","R"
"121691","20","1","1","C","","R","R"
"121691","22","1","1","C","","R","R"
"121691","27","4","4","C","","R","R"
"121691","30","1","1","C","","R","R"
"121691","32","3","3","C","","R","R"
"121691","33","2","2","C","","R","R"
"121691","34","1","1","C","","R","R"
"121691","35","2","2","C","","R","R"
"121691","36","4","4","C","","R","R"
"121691","40","2","2","C","","R","R"
"121691","41","11","11","C","","R","R"
"121691","48","3","3","C","","R","R"
"121691","49","2","2","C","","R","R"
"121691","53","10","10","C","","R","R"
"121691","55","1","1","C","","R","R"
"121691","57","4","4","C","","R","R"
"121691","90","15","15","C","","R","R"
"121691","99","296","296","C","","R","R"
"121707","6","1187","649","C","","A","R"
"121707","57","87","59","C","","R","R"
"121707","99","1274","708","C","","T","R"
"121716","98","2","2","C","","P","I"
"121716","99","2","2","C","","P","I"
"121886","6","1983","1177","C","","R","R"
"121886","57","88","50","C","","R","R"
"121886","99","2071","1227","C","","R","R"
"121901","6","2904","1719","C","","R","R"
"121901","57","101","44","C","","R","R"
"121901","99","3005","1763","C","","R","R"
"122117","98","36","32","C","","P","I"
"122117","99","36","32","C","","P","I"
"122180","6","2501","1408","C","","R","R"
"122180","15","1","1","C","","R","R"
"122180","16","1","1","C","","R","R"
"122180","17","1","1","C","","R","R"
"122180","29","3","2","C","","R","R"
"122180","32","4","4","C","","R","R"
"122180","41","1","1","C","","R","R"
"122180","42","1","0","C","","R","R"
"122180","53","3","3","C","","R","R"
"122180","57","83","31","C","","R","R"
"122180","99","2599","1452","C","","R","R"
"122205","6","2342","1550","C","","R","R"
"122205","57","61","36","C","","R","R"
"122205","99","2403","1586","C","","R","R"
"122223","98","23","20","C","","P","I"
"122223","99","23","20","C","","P","I"
"122296","6","13","11","C","","P","P"
"122296","99","13","11","C","","P","P"
"122339","6","1544","601","C","","A","R"
"122339","57","72","11","C","","R","R"
"122339","99","1616","612","C","","T","R"
"122375","6","2006","1244","C","","A","R"
"122375","57","113","49","C","","R","R"
"122375","99","2119","1293","C","","T","R"
"122384","6","799","423","C","","A","R"
"122384","57","40","12","C","","R","R"
"122384","99","839","435","C","","T","R"
"122409","2","1","1","C","","R","R"
"122409","4","6","6","C","","R","R"
"122409","5","1","1","C","","R","R"
"122409","6","2405","2352","C","","R","R"
"122409","8","6","6","C","","R","R"
"122409","9","1","1","C","","R","R"
"122409","10","1","1","C","","R","R"
"122409","12","2","2","C","","R","R"
"122409","13","2","1","C","","R","R"
"122409","15","1","1","C","","R","R"
"122409","16","2","2","C","","R","R"
"122409","17","4","4","C","","R","R"
"122409","18","2","2","C","","R","R"
"122409","19","1","1","C","","R","R"
"122409","21","1","1","C","","R","R"
"122409","25","1","1","C","","R","R"
"122409","26","1","1","C","","R","R"
"122409","27","4","4","C","","R","R"
"122409","32","3","3","C","","R","R"
"122409","33","2","2","C","","R","R"
"122409","34","1","1","C","","R","R"
"122409","36","4","4","C","","R","R"
"122409","37","2","2","C","","R","R"
"122409","39","1","1","C","","R","R"
"122409","40","1","1","C","","R","R"
"122409","41","3","3","C","","R","R"
"122409","44","1","1","C","","R","R"
"122409","48","5","5","C","","R","R"
"122409","53","3","3","C","","R","R"
"122409","55","1","1","C","","R","R"
"122409","56","1","0","C","","R","R"
"122409","66","1","1","C","","R","R"
"122409","90","319","295","C","","R","R"
"122409","99","2790","2711","C","","R","R"
"122436","2","3","3","C","","R","R"
"122436","4","41","41","C","","R","R"
"122436","6","564","564","C","","R","R"
"122436","8","28","28","C","","R","R"
"122436","9","6","6","C","","R","R"
"122436","12","1","1","C","","R","R"
"122436","13","1","1","C","","R","R"
"122436","15","17","17","C","","R","R"
"122436","16","3","3","C","","R","R"
"122436","17","10","10","C","","R","R"
"122436","18","2","2","C","","R","R"
"122436","19","2","2","C","","R","R"
"122436","20","1","1","C","","R","R"
"122436","22","2","2","C","","R","R"
"122436","23","1","1","C","","R","R"
"122436","24","3","3","C","","R","R"
"122436","25","10","10","C","","R","R"
"122436","27","16","16","C","","R","R"
"122436","29","5","5","C","","R","R"
"122436","30","2","2","C","","R","R"
"122436","31","2","2","C","","R","R"
"122436","32","14","14","C","","R","R"
"122436","33","1","1","C","","R","R"
"122436","34","9","9","C","","R","R"
"122436","35","6","6","C","","R","R"
"122436","36","2","2","C","","R","R"
"122436","39","1","1","C","","R","R"
"122436","40","5","5","C","","R","R"
"122436","41","25","25","C","","R","R"
"122436","42","3","3","C","","R","R"
"122436","44","1","1","C","","R","R"
"122436","48","15","15","C","","R","R"
"122436","49","5","5","C","","R","R"
"122436","51","1","1","C","","R","R"
"122436","53","27","27","C","","R","R"
"122436","55","3","3","C","","R","R"
"122436","56","2","2","C","","R","R"
"122436","60","2","2","C","","R","R"
"122436","90","20","20","C","","A","A"
"122436","99","862","862","C","","T","T"
"122454","4","1","0","C","","R","N"
"122454","5","1","1","C","","R","R"
"122454","6","22","6","C","","R","R"
"122454","12","1","1","C","","R","R"
"122454","17","1","1","C","","R","R"
"122454","19","1","1","C","","R","R"
"122454","21","1","1","C","","R","R"
"122454","24","2","1","C","","R","R"
"122454","27","1","1","C","","R","R"
"122454","35","3","3","C","","R","R"
"122454","36","3","1","C","","R","R"
"122454","39","2","2","C","","R","R"
"122454","41","1","1","C","","R","R"
"122454","44","1","1","C","","R","R"
"122454","48","3","2","C","","R","R"
"122454","51","1","1","C","","R","R"
"122454","53","1","0","C","","R","N"
"122454","55","1","1","C","","R","R"
"122454","90","3","2","C","","R","R"
"122454","99","50","27","C","","R","R"
"122506","6","6","5","C","","R","R"
"122506","24","1","1","C","","R","R"
"122506","27","2","2","C","","R","R"
"122506","53","1","1","C","","R","R"
"122506","99","10","9","C","","R","R"
"122597","4","1","1","C","","R","R"
"122597","6","1121","1074","C","","R","R"
"122597","9","1","1","C","","R","R"
"122597","12","1","1","C","","R","R"
"122597","15","2","2","C","","R","R"
"122597","21","1","0","C","","R","R"
"122597","24","1","1","C","","R","R"
"122597","25","2","2","C","","R","R"
"122597","32","1","1","C","","R","R"
"122597","33","1","1","C","","R","R"
"122597","34","3","3","C","","R","R"
"122597","36","6","6","C","","R","R"
"122597","39","1","0","C","","R","R"
"122597","41","3","2","C","","R","R"
"122597","42","1","1","C","","R","R"
"122597","48","1","1","C","","R","R"
"122597","51","1","1","C","","R","R"
"122597","72","1","1","C","","R","R"
"122597","90","535","475","C","","R","R"
"122597","99","1684","1574","C","","R","R"
"122612","1","2","2","C","","R","R"
"122612","2","2","2","C","","R","R"
"122612","4","7","6","C","","R","R"
"122612","6","368","365","C","","R","R"
"122612","8","5","5","C","","R","R"
"122612","9","1","1","C","","R","R"
"122612","15","17","17","C","","R","R"
"122612","17","3","3","C","","R","R"
"122612","22","2","2","C","","R","R"
"122612","24","1","1","C","","R","R"
"122612","25","4","4","C","","R","R"
"122612","27","4","3","C","","R","R"
"122612","29","2","2","C","","R","R"
"122612","32","2","2","C","","R","R"
"122612","35","2","2","C","","R","R"
"122612","36","3","3","C","","R","R"
"122612","40","1","1","C","","R","R"
"122612","41","11","11","C","","R","R"
"122612","42","3","3","C","","R","R"
"122612","45","1","1","C","","R","R"
"122612","47","1","0","C","","R","R"
"122612","48","2","2","C","","R","R"
"122612","51","2","2","C","","R","R"
"122612","53","11","11","C","","R","R"
"122612","55","1","1","C","","R","R"
"122612","57","3","2","C","","R","R"
"122612","66","7","7","C","","R","R"
"122612","90","50","35","C","","R","R"
"122612","99","518","496","C","","R","R"
"122658","4","1","1","C","","R","R"
"122658","6","2992","1898","C","","A","R"
"122658","8","1","0","C","","R","R"
"122658","12","1","1","C","","R","R"
"122658","15","2","2","C","","R","R"
"122658","17","1","0","C","","R","R"
"122658","18","1","1","C","","R","R"
"122658","21","1","1","C","","R","R"
"122658","29","1","0","C","","R","R"
"122658","32","1","1","C","","R","R"
"122658","37","1","0","C","","R","R"
"122658","48","2","1","C","","R","R"
"122658","53","1","1","C","","R","R"
"122658","57","40","14","C","","R","R"
"122658","99","3046","1921","C","","T","R"
"122728","6","18","5","C","","R","R"
"122728","90","3","0","C","","R","R"
"122728","99","21","5","C","","R","R"
"122746","6","2341","676","C","","R","R"
"122746","57","44","13","C","","R","R"
"122746","99","2385","689","C","","R","R"
"122755","6","1015","986","C","","R","R"
"122755","8","1","1","C","","R","R"
"122755","15","2","2","C","","R","R"
"122755","19","1","1","C","","R","R"
"122755","24","1","1","C","","R","R"
"122755","36","1","1","C","","R","R"
"122755","41","1","1","C","","R","R"
"122755","42","3","2","C","","R","R"
"122755","48","1","1","C","","R","R"
"122755","53","4","4","C","","R","R"
"122755","90","398","361","C","","R","R"
"122755","99","1428","1361","C","","R","R"
"122791","6","1771","1107","C","","A","R"
"122791","57","91","46","C","","R","R"
"122791","99","1862","1153","C","","T","R"
"122889","6","1878","1341","C","","R","R"
"122889","57","191","93","C","","R","R"
"122889","99","2069","1434","C","","R","R"
"122931","2","5","4","C","","R","R"
"122931","4","26","26","C","","R","R"
"122931","6","616","609","C","","R","R"
"122931","8","18","18","C","","R","R"
"122931","9","2","2","C","","R","R"
"122931","15","44","44","C","","R","R"
"122931","16","4","4","C","","R","R"
"122931","17","13","13","C","","R","R"
"122931","19","2","2","C","","R","R"
"122931","21","1","1","C","","R","R"
"122931","25","1","1","C","","R","R"
"122931","26","1","1","C","","R","R"
"122931","27","2","2","C","","R","R"
"122931","29","1","1","C","","R","R"
